username,content,likes,retweets,replies
_TJRTrades,Courtside was 25k per ticket the Bay Area has retarded money I brought my dad and brother so decided not to spend 75k on a 3 hour basketball game and settled for 12k lol,197,9,59
_TJRTrades,Damn warriors lost but I can’t really be mad cause I saw bron but damn brutal L,151,4,29
_TJRTrades,4,111,3,20
_TJRTrades,Retail is here,2000,112,71
_TJRTrades,I’m actually pretty tan and if you are looking for my specific racial certification I am part white and part Mexican hope this helps,155,4,23
_TJRTrades,$hype,83,3,18
_TJRTrades,$pengu starting to move again,219,12,36
_TJRTrades,How I look at bro after 1 of the 200 meme coins I told him to buy 100xs and I tell him 50 more coins to buy,733,64,92
_TJRTrades,California might be one of the most beautiful states it’s incomparable but the people policies and politics make it damn near unlivable for me,230,6,18
_TJRTrades,ahh yes please,409,13,25
_TJRTrades,I love how this app you truly can say and do whatever you want real free speech shit,338,7,43
_TJRTrades,I just walked in with the taliban,233,9,36
_TJRTrades,Scary but honest thought we’ve highkey already had 2-3 mini alt szns for specific sectors what if this run there is no up only for all and it just continues this being in the right narrative at the right time trend,304,7,37
_TJRTrades,Only problem is that the company owns billions and in turn if btc goes down too low to a point where mstr gets jeopardized he will need to sell btc,86,2,10
_TJRTrades,"Everyone discussing $MSTR and potential liquidation after bull run ends these are my thoughts:

It’s one of the boldest moves ever made comparable to Burry shorting the real estate crash.

I have been saying for over two years now that Saylor will go down as the greatest investor",169,6,23
_TJRTrades,No streams until the new year,241,5,31
_TJRTrades,Dat part,120,18,51
_TJRTrades,Billie Eilish raped me.,4100,257,93
_TJRTrades,Bullish,314,8,46
_TJRTrades,We are back?!,567,12,107
_TJRTrades,Funding flipped negative boys I think we are in the clear,335,9,37
_TJRTrades,I have been said chill guy narrative and meme sucked no one is posting about it on tik tok anymore tik tok is such short attention span the memes follow the same pattern,321,4,68
_TJRTrades,Hyperliquid,102,0,6
_TJRTrades,If this is the end of crypto who cares we are a spec of dust on a pebble in the middle of a black abyss that goes on forever,889,40,108
_TJRTrades,Crazy alts I was up over 100% on are back down to damn near entry…,482,10,53
_TJRTrades,We getting cheaper prices for Christmas think positively guys,376,9,27
_TJRTrades,Sol at $180 was on my Christmas list but not like this lmaooo,332,6,15
_TJRTrades,FUCK ME,126,4,11
_TJRTrades,Buying the fucking dip again,629,36,108
_TJRTrades,I’m about to jeet,217,4,59
_TJRTrades,I’m starting to think this isn’t even a bull market,898,12,122
_TJRTrades,I should have never bought the dip,599,24,114
_TJRTrades,Holy shit boys,417,9,73
_TJRTrades,When $wif ATH,141,6,44
_TJRTrades,Did hawk Tuan kill herself? Why didn’t talk Tuah Thursday drop????,551,13,77
_TJRTrades,This will either end me financially or make me Lebron,793,29,42
_TJRTrades,I bought the dip,464,24,80
_TJRTrades,Okay this might actually turn shit around,396,16,32
_TJRTrades,Horrible timing idiots,293,11,19
_TJRTrades,So do we buy here or what,762,17,231
_TJRTrades,"Christmas rally! Except you were naughty and the grinch steals your Christmas and your profits and rapes you with green hairy wiener! 

Happy Holidays :)",377,21,27
_TJRTrades,Bro WE ARE ABOUT TO GET LIQUIDATED,373,6,27
_TJRTrades,Live on kick talking about the flash crash,45,3,18
_TJRTrades,Nah he is so tough everything he does is hard https://x.com/deandrejamaal_/deandrejamaal_/status/1869433911329353823…,97,3,7
_TJRTrades,$trust didn’t even take a hit,230,31,31
_TJRTrades,I’m going to get a face surgery bruh I’m sick of my shit need to change it up,240,3,52
_TJRTrades,Psych FUCK THOSE GAY ASS NIGGAS IN THE WHITE HOUSE,826,25,88
_TJRTrades,Got hacked,251,9,66
_TJRTrades,Only thing green in my portfolio is trust lmao,196,29,46
_TJRTrades,God dammit,166,3,37
_TJRTrades,You still alive buddy?,239,11,23
_TJRTrades,Wait… I’m… BLACK,60,2,15
_TJRTrades,I’m going to be streaming the $PENGU coin launch tomorrow at 8:30 AM EST and buying on stream this shit bouta get rowdy,374,14,43
_TJRTrades,The king has risen from his slumber,75,1,22
_TJRTrades,“To optimize safety and growth” it was more of a risk off portfolio I’d be stupid to shill low mc coins and higher risk plays that I’m willing to take the risk on and have sheep blindly follow me,78,5,25
_TJRTrades,"$lofi is the $brett of Sui 

Send it to 1 Billion",367,54,85
_TJRTrades,$pengu drops tomorrow my guess at around 1 billion MC my guess is an easy 5x,1000,29,98
_TJRTrades,1-800-Bankroll,107,3,38
_TJRTrades,"You say 
@HyperliquidX
 is overvalued,

we say check the numbers.

Thanks JEFF $TJIF",669,152,32
_TJRTrades,Just posted a YT vid on my ultimate crypto portfolio for 2025 go check it,136,4,22
_TJRTrades,Another btc ripper coming soon???,125,4,19
_TJRTrades,This aged well,91,4,10
_TJRTrades,Eth to ath in 2-3 weeks call me crazy until you call me LEBRON,421,10,41
_TJRTrades,The higher we go the more bullish I get when does it stop,210,3,21
_TJRTrades,"Fuck it, TJR edit.",380,16,26
_TJRTrades,A grown man could cry,262,6,24
_TJRTrades,Bro has bitches literally draping over him this dude has insane motion,294,13,19
_TJRTrades,Moon week soon,246,6,39
_TJRTrades,Damn I didn’t mean for it to be that quick sorry guys,173,4,18
_TJRTrades,When $pengu dropping need it before Christmas or after Christmas or whenever idc I just need it,330,18,26
_TJRTrades,Okay fine I’m buying $hype,121,2,19
_TJRTrades,I missed hype and continue to get fomo from it,56,1,7
_TJRTrades,Wait so Lebron actually is a diddler…,342,6,33
_TJRTrades,Ball up top,129,4,16
_TJRTrades,BLOCKED BY JAMES (I’m a warriors fan),94,0,15
