username,content,likes,retweets,replies
frankdegods,"if frank degods isn’t top blasting every AI larp created 8 seconds ago, then who will?",257,15,78
frankdegods,market dipping because i don’t have my photon on me,235,6,79
frankdegods,Vape cabal was the only thing holding up the market,17,4,4
frankdegods,it’s crazy that class of 2020 are OGs now,747,47,219
frankdegods,"one thing i will say about this LA fire/other disasters is emergency services underestimate/under-prepare for able-bodied men and their desire to help these days. not sure the size of the volunteer force here, but we called multiple lines yesterday ready to act and were turned",1000,41,93
frankdegods,i delivered a handmade MLG sweater to Banks,811,144,105
frankdegods,"FaZe Banks and Frank had to evacuate Beverly Hills because of the fires…

THANK GOD BANKS IS SAFE",367,19,6
frankdegods,evacuating,1100,15,216
frankdegods,helicopter sounds goin crazy ngl,144,3,58
frankdegods,how did i see this and not evacuate immediately,1200,26,186
frankdegods,praying la vape cabal didn’t mark the top of LA,325,9,116
frankdegods,"Just smashed my laptop in front of over 30 guests at my cocktail party because I got rugged again. My wife just took our crying kids and said they’re all spending the night in a motel. Crypto has ruined my life and my party. I can’t do this any longer. I blame 
@frankdegods
.",131,14,50
frankdegods,"$mlg was grinding for months reply guying…cant discredit the communities work just took banks to notice for it to pump heavy 

think this was bound to happen regardless of banks or not study cult coins",172,28,35
frankdegods,“my dream purchase is an airbus a380”,281,15,161
frankdegods,i’m going labib mode all 2025 holy shit,185,19,81
frankdegods,i wish i never saw her face,344,14,150
frankdegods,this is the start of my villain arc,552,68,233
frankdegods,"i saw that fat ass eliza at 20k and thought it was funny

but what the fuck",698,20,117
frankdegods,no no no,204,14,119
frankdegods,what the actual  fuck,248,10,90
frankdegods,"ok maybe you can cool it on the hate for now

wouldn't wish this on my worst enemy

wow wow wow wow wow fuck fuck fuck fuck fuck fuck fuckf cukf cuk",820,51,260
frankdegods,"SERIOUS QUESTION: has the development of blockchain /ai agentic frameworks grown fast enough to eventually force the juggernauts (openai, anthropic, etc) to open source to keep their lead or do i live in a massive bubble and nothing we are doing is truly impactful at a global",514,82,282
frankdegods,which AI coin has the highest builders:holders ratio?,191,37,109
frankdegods,Which agent genuinely impresses you the most?,603,63,642
frankdegods,"too many agents
too many frameworks

only best will survive but the ones that survive will be parabolic type returns",836,68,251
frankdegods,"If DeGods want to pump (again), they have to become a ride or die cult (again).",128,42,17
frankdegods,"ai overlords gonna fw me, idk bout u tho",167,10,90
frankdegods,"Those who can, do
Those who can't, fud",3300,1000,471
frankdegods,"as much hate as there is for the LA vape cabal, they (& other doxxed creators) fulfill a really important role within crypto

retail needs entertaining content to be attracted to the space, and the best way to do this in 2025 is vlogging + streaming

anon culture doesn't scale",866,81,108
frankdegods,Banks just called ThreadGuy on stream and trolled him for missing MLG,362,44,60
frankdegods,"moved most of my coins to long term

back in the trenches again gonna run it back turbo

as much as i love learning from other people’s strategies, i’m forming my own these days",513,19,130
frankdegods,AGI might start in a lab but it will end up on Solana,467,53,165
frankdegods,This cycle the influencers will be onchain,268,38,171
frankdegods,"threadguy is in his thinking era

bro is literally thinking all day",607,32,160
frankdegods,_____ __ ______ _____,349,32,198
frankdegods,malcolm degods is the secret weapon,231,24,63
